NOK-AV vs NOK-AV
--- units: 20
Dragoons: 10	Zealots: 10 on each side
Win average: 0.5789473684210527
Win average: 0.6
Win average: 0.6190476190476191
Win average: 0.5909090909090909
Win average: 0.6086956521739131
Win average: 0.5833333333333334
Win average: 0.6
Win average: 0.6153846153846154
Win average: 0.6296296296296297
Win average: 0.6428571428571429
Win average: 0.6551724137931034
Win average: 0.6666666666666666
Win average: 0.6774193548387096
Win average: 0.65625
Win average: 0.6666666666666666
Win average: 0.6764705882352942
Win average: 0.6857142857142857
Win average: 0.6666666666666666
Win average: 0.6756756756756757
Win average: 0.6578947368421053
Win average: 0.6410256410256411
Win average: 0.65
Win average: 0.6341463414634146
Win average: 0.6428571428571429
Win average: 0.627906976744186
Win average: 0.6363636363636364
Win average: 0.6222222222222222
Win average: 0.6304347826086957
Win average: 0.6170212765957447
Win average: 0.625
Win average: 0.6122448979591837
Win average: 0.6
Win average: 0.5882352941176471
Win average: 0.5961538461538461
Win average: 0.6037735849056604
Win average: 0.5925925925925926
Win average: 0.6
Win average: 0.6071428571428571
Win average: 0.5964912280701754
Win average: 0.603448275862069
Win average: 0.5932203389830508
Win average: 0.6
Win average: 0.5901639344262295
Win average: 0.5967741935483871
Win average: 0.6031746031746031
Win average: 0.609375
Win average: 0.6
Win average: 0.6060606060606061
Win average: 0.6119402985074627
Win average: 0.6176470588235294
Win average: 0.6231884057971014
Win average: 0.6142857142857143
Win average: 0.6056338028169014
Win average: 0.6111111111111112
Win average: 0.6164383561643836
Win average: 0.6081081081081081
Win average: 0.6
Win average: 0.5921052631578947
Win average: 0.5844155844155844
Win average: 0.5897435897435898
Win average: 0.5822784810126582
Win average: 0.5875
Win average: 0.5925925925925926
Win average: 0.5975609756097561
Win average: 0.6024096385542169
Win average: 0.5952380952380952
Win average: 0.6
Win average: 0.6046511627906976
Win average: 0.6091954022988506
Win average: 0.6136363636363636
Win average: 0.6067415730337079
Win average: 0.6111111111111112
Win average: 0.6043956043956044
Win average: 0.6086956521739131
Win average: 0.6129032258064516
Win average: 0.6170212765957447
Win average: 0.6210526315789474
Win average: 0.625
Win average: 0.6288659793814433
Win average: 0.6326530612244898
Win average: 0.6262626262626263
Win average: 0.63
Win average: 0.6336633663366337
Win average: 0.6372549019607843
Win average: 0.6407766990291263
Win average: 0.6346153846153846
Win average: 0.6285714285714286
Win average: 0.6226415094339622
Win average: 0.616822429906542
Win average: 0.6111111111111112
Win average: 0.6055045871559633
Win average: 0.6090909090909091
Win average: 0.6036036036036037
Win average: 0.5982142857142857
Win average: 0.5929203539823009
Win average: 0.5964912280701754
Win average: 0.6
Win average: 0.5948275862068966
Win average: 0.5897435897435898
Win average: 0.5847457627118644
Win average: 0.5798319327731093
Win average: 0.575
Win average: 0.5702479338842975
Win average: 0.5655737704918032
Win average: 0.5691056910569106
Win average: 0.5645161290322581
Win average: 0.568
Win average: 0.5714285714285714
Win average: 0.5748031496062992
Win average: 0.578125
Win average: 0.5736434108527132
Win average: 0.5769230769230769
Win average: 0.5801526717557252
Win average: 0.5833333333333334
Win average: 0.5864661654135338
Win average: 0.5895522388059702
Win average: 0.5851851851851851
Win average: 0.5882352941176471
Win average: 0.583941605839416
Win average: 0.5797101449275363
Win average: 0.5755395683453237
Win average: 0.5785714285714286
Win average: 0.5815602836879432
Win average: 0.5845070422535211
Win average: 0.5874125874125874
Win average: 0.5833333333333334
Win average: 0.5862068965517241
Win average: 0.5821917808219178
Win average: 0.5782312925170068
Win average: 0.581081081081081
Win average: 0.5838926174496645
Win average: 0.58
Win average: 0.5761589403973509
Win average: 0.5789473684210527
Win average: 0.5816993464052288
Win average: 0.577922077922078
Win average: 0.5806451612903226
Win average: 0.5769230769230769
Win average: 0.5796178343949044
Win average: 0.5822784810126582
Win average: 0.5849056603773585
Win average: 0.58125
Win average: 0.577639751552795
Win average: 0.5802469135802469
Win average: 0.5766871165644172
Win average: 0.5792682926829268
Win average: 0.5818181818181818
Win average: 0.5783132530120482
Win average: 0.5808383233532934
Win average: 0.5773809523809523
Win average: 0.5798816568047337
Win average: 0.5823529411764706
Win average: 0.5789473684210527
Win average: 0.5813953488372093
Win average: 0.5780346820809249
Win average: 0.5747126436781609
Win average: 0.5714285714285714
Win average: 0.5738636363636364
Win average: 0.5706214689265536
Win average: 0.5674157303370787
Win average: 0.5642458100558659
Win average: 0.5666666666666667
Win average: 0.569060773480663
Win average: 0.5659340659340659
Win average: 0.5628415300546448
Win average: 0.5597826086956522
Win average: 0.5567567567567567
Win average: 0.553763440860215
Win average: 0.5561497326203209
Win average: 0.5585106382978723
Win average: 0.5555555555555556
Win average: 0.5578947368421052
Win average: 0.5602094240837696
Win average: 0.5572916666666666
Win average: 0.5544041450777202
Win average: 0.5515463917525774
Win average: 0.5538461538461539
Win average: 0.5510204081632653
Win average: 0.5482233502538071
Win average: 0.5454545454545454
Win average: 0.5477386934673367
Win average: 0.55
Win average: 0.5522388059701493
Win average: 0.5544554455445545
Win average: 0.5566502463054187
Win average: 0.5588235294117647
Win average: 0.5560975609756098
Win average: 0.5533980582524272
Win average: 0.5555555555555556
Win average: 0.5576923076923077
Win average: 0.5550239234449761
Win average: 0.5523809523809524
Win average: 0.5497630331753555
Win average: 0.5518867924528302
Win average: 0.5492957746478874
Win average: 0.5514018691588785
Win average: 0.5488372093023256
Win average: 0.5509259259259259
Win average: 0.5529953917050692
Win average: 0.555045871559633
Win average: 0.5570776255707762
Win average: 0.5590909090909091
Win average: 0.5565610859728507
Win average: 0.5540540540540541
Win average: 0.5515695067264574
Win average: 0.5491071428571429
Win average: 0.5466666666666666
Win average: 0.5486725663716814
Win average: 0.5506607929515418
Win average: 0.5482456140350878
Win average: 0.5502183406113537
Win average: 0.5478260869565217
Win average: 0.5454545454545454
Win average: 0.5431034482758621
Win average: 0.5450643776824035
Win average: 0.5470085470085471
Win average: 0.548936170212766
Win average: 0.5508474576271186
Win average: 0.5485232067510548
Win average: 0.5462184873949579
Win average: 0.5439330543933054
Win average: 0.5416666666666666
Win average: 0.5435684647302904
Win average: 0.5413223140495868
Win average: 0.5390946502057613
Win average: 0.5409836065573771
Win average: 0.5387755102040817
Win average: 0.540650406504065
Win average: 0.5425101214574899
Win average: 0.5403225806451613
Win average: 0.5381526104417671
Win average: 0.54
Win average: 0.5418326693227091
Win average: 0.5436507936507936
Win average: 0.5454545454545454
Win average: 0.547244094488189
Win average: 0.5450980392156862
Win average: 0.546875
Win average: 0.5447470817120622
Win average: 0.5465116279069767
Win average: 0.5482625482625483
Win average: 0.5461538461538461
Win average: 0.5478927203065134
Win average: 0.5458015267175572
Win average: 0.5475285171102662
Win average: 0.5454545454545454
Win average: 0.5471698113207547
Win average: 0.5488721804511278
Win average: 0.550561797752809
Win average: 0.5522388059701493
Win average: 0.550185873605948
Win average: 0.5481481481481482
Win average: 0.5498154981549815
Win average: 0.5514705882352942
Win average: 0.5494505494505495
Win average: 0.5474452554744526
Win average: 0.5490909090909091
Win average: 0.5471014492753623
Win average: 0.5487364620938628
Win average: 0.5503597122302158
Win average: 0.5483870967741935
Win average: 0.5464285714285714
Win average: 0.5480427046263345
Win average: 0.5460992907801419
Win average: 0.5477031802120141
Win average: 0.545774647887324
Win average: 0.543859649122807
Win average: 0.5454545454545454
Win average: 0.5435540069686411
Win average: 0.5416666666666666
Win average: 0.5397923875432526
Win average: 0.5379310344827586
Win average: 0.5360824742268041
Win average: 0.5376712328767124
Win average: 0.5392491467576792
Win average: 0.5408163265306123
Win average: 0.5423728813559322
Win average: 0.5405405405405406
Win average: 0.5420875420875421
Win average: 0.5436241610738255
Win average: 0.5418060200668896
Win average: 0.5433333333333333
Win average: 0.5415282392026578
Win average: 0.5397350993377483
Win average: 0.5412541254125413
Win average: 0.5394736842105263
Win average: 0.5377049180327869
Win average: 0.5392156862745098
Win average: 0.5407166123778502
Win average: 0.5422077922077922
Win average: 0.5436893203883495
Win average: 0.5419354838709678
Win average: 0.5401929260450161
Win average: 0.5416666666666666
Win average: 0.5399361022364217
Win average: 0.5382165605095541
Win average: 0.5396825396825397
Win average: 0.5411392405063291
Win average: 0.5394321766561514
Win average: 0.5377358490566038
Win average: 0.5391849529780565
Win average: 0.540625
Win average: 0.5420560747663551
Win average: 0.5434782608695652
Win average: 0.544891640866873
Win average: 0.5432098765432098
Win average: 0.5446153846153846
Win average: 0.5460122699386503
Win average: 0.5443425076452599
Win average: 0.5426829268292683
Win average: 0.5440729483282675
Win average: 0.5424242424242425
Win average: 0.5438066465256798
Win average: 0.5451807228915663
Win average: 0.5435435435435435
Win average: 0.5419161676646707
Win average: 0.5402985074626866
Win average: 0.5386904761904762
Win average: 0.5400593471810089
Win average: 0.5414201183431953
Win average: 0.5427728613569321
Win average: 0.5441176470588235
Win average: 0.5425219941348973
Win average: 0.5409356725146199
Win average: 0.5393586005830904
Win average: 0.5406976744186046
Win average: 0.5391304347826087
Win average: 0.5375722543352601
Win average: 0.5360230547550432
Win average: 0.5344827586206896
Win average: 0.5329512893982808
Win average: 0.5314285714285715
Win average: 0.5299145299145299
Win average: 0.53125
Win average: 0.5297450424929179
Win average: 0.5310734463276836
Win average: 0.5295774647887324
Win average: 0.5280898876404494
Win average: 0.5266106442577031
Win average: 0.5279329608938548
Win average: 0.5292479108635098
Win average: 0.5277777777777778
Win average: 0.5290858725761773
Win average: 0.5303867403314917
Win average: 0.5316804407713499
Win average: 0.5302197802197802
Win average: 0.5287671232876713
Win average: 0.5300546448087432
Win average: 0.5313351498637602
Win average: 0.532608695652174
Win average: 0.5311653116531165
Win average: 0.5297297297297298
Win average: 0.5309973045822103
Win average: 0.532258064516129
Win average: 0.5308310991957105
Win average: 0.5294117647058824
Win average: 0.5306666666666666
Win average: 0.5319148936170213
Win average: 0.5305039787798409
Win average: 0.5317460317460317
Win average: 0.5329815303430079
Win average: 0.5342105263157895
Win average: 0.5354330708661418
Win average: 0.5366492146596858
Win average: 0.5352480417754569
Win average: 0.5364583333333334
Win average: 0.5376623376623376
Win average: 0.5362694300518135
Win average: 0.5348837209302325
Win average: 0.5360824742268041
Win average: 0.5372750642673522
Win average: 0.5384615384615384
Win average: 0.5396419437340153
Win average: 0.5408163265306123
Win average: 0.539440203562341
Win average: 0.5380710659898477
Win average: 0.5367088607594936
Win average: 0.5353535353535354
Win average: 0.5365239294710328
Win average: 0.535175879396985
Win average: 0.5363408521303258
Win average: 0.535
Win average: 0.5361596009975063
Win average: 0.5373134328358209
Win average: 0.5359801488833746
Win average: 0.5371287128712872
Win average: 0.5358024691358024
Win average: 0.5369458128078818
Win average: 0.538083538083538
Win average: 0.5392156862745098
Win average: 0.5378973105134475
Win average: 0.5365853658536586
Win average: 0.537712895377129
Win average: 0.5388349514563107
Win average: 0.5375302663438256
Win average: 0.5362318840579711
Win average: 0.5349397590361445
Win average: 0.5360576923076923
Win average: 0.5347721822541966
Win average: 0.5358851674641149
Win average: 0.5369928400954654
Win average: 0.5380952380952381
Win average: 0.5391923990498813
Win average: 0.5379146919431279
Win average: 0.5390070921985816
Win average: 0.5377358490566038
Win average: 0.5364705882352941
Win average: 0.5375586854460094
Win average: 0.5386416861826698
Win average: 0.5397196261682243
Win average: 0.5407925407925408
Win average: 0.541860465116279
Win average: 0.5406032482598608
Win average: 0.5393518518518519
Win average: 0.5404157043879908
Win average: 0.5414746543778802
Win average: 0.542528735632184
Win average: 0.5435779816513762
Win average: 0.5446224256292906
Win average: 0.54337899543379
Win average: 0.5421412300683371
Win average: 0.5431818181818182
Win average: 0.54421768707483
Win average: 0.5452488687782805
Win average: 0.54627539503386
Win average: 0.5472972972972973
Win average: 0.5483146067415731
Win average: 0.547085201793722
Win average: 0.5480984340044742
Win average: 0.5491071428571429
Win average: 0.5478841870824054
Win average: 0.5466666666666666
Win average: 0.5476718403547672
Win average: 0.5464601769911505
Win average: 0.5474613686534217
Win average: 0.5462555066079295
Win average: 0.545054945054945
Win average: 0.543859649122807
Win average: 0.5426695842450766
Win average: 0.5436681222707423
Win average: 0.5446623093681917
Win average: 0.5456521739130434
Win average: 0.544468546637744
Win average: 0.5432900432900433
Win average: 0.5442764578833693
Win average: 0.5452586206896551
Win average: 0.546236559139785
Win average: 0.5472103004291845
Win average: 0.5460385438972163
Win average: 0.5470085470085471
Win average: 0.5458422174840085
Win average: 0.5446808510638298
Win average: 0.5456475583864119
Win average: 0.5444915254237288
Win average: 0.5433403805496829
Win average: 0.5443037974683544
Win average: 0.5431578947368421
Win average: 0.5441176470588235
Win average: 0.5429769392033543
Win average: 0.5439330543933054
Win average: 0.5448851774530271
Win average: 0.54375
Win average: 0.5446985446985447
Win average: 0.5456431535269709
Win average: 0.546583850931677
Win average: 0.5454545454545454
Win average: 0.5463917525773195
Win average: 0.5473251028806584
Win average: 0.5462012320328542
Win average: 0.5450819672131147
Win average: 0.5460122699386503
Win average: 0.5448979591836735
Win average: 0.5458248472505092
Win average: 0.5467479674796748
Win average: 0.5476673427991886
Win average: 0.548582995951417
Win average: 0.5474747474747474
Win average: 0.5483870967741935
Win average: 0.5492957746478874
Win average: 0.5502008032128514
Win average: 0.5490981963927856
Win average: 0.55
Win average: 0.5508982035928144
Win average: 0.549800796812749
Win average: 0.5506958250497018
Win average: 0.5496031746031746
Win average: 0.5485148514851486
Win average: 0.549407114624506
Win average: 0.5502958579881657
Win average: 0.5492125984251969
Win average: 0.550098231827112
Win average: 0.5509803921568628
Win average: 0.5518590998043053
Win average: 0.55078125
Win average: 0.5497076023391813
Win average: 0.5505836575875487
Win average: 0.5514563106796116
Win average: 0.5523255813953488
Win average: 0.5512572533849129
Win average: 0.5501930501930502
Win average: 0.5510597302504817
Win average: 0.551923076923077
Win average: 0.5527831094049904
Win average: 0.5517241379310345
Win average: 0.5525812619502868
Win average: 0.5515267175572519
Win average: 0.5523809523809524
Win average: 0.5532319391634981
Win average: 0.5521821631878557
Win average: 0.5511363636363636
Win average: 0.5500945179584121
Win average: 0.5490566037735849
Win average: 0.5480225988700564
Win average: 0.5469924812030075
Win average: 0.5478424015009381
Win average: 0.548689138576779
Win average: 0.5495327102803739
Win average: 0.5485074626865671
Win average: 0.5493482309124768
Win average: 0.550185873605948
Win average: 0.5510204081632653
Win average: 0.55
Win average: 0.5489833641404805
Win average: 0.5479704797047971
Win average: 0.5488029465930019
Win average: 0.5496323529411765
Win average: 0.5486238532110091
Win average: 0.5494505494505495
Win average: 0.5502742230347349
Win average: 0.5492700729927007
Win average: 0.5500910746812386
Win average: 0.5490909090909091
Win average: 0.5499092558983666
Win average: 0.5489130434782609
Win average: 0.5497287522603979
Win average: 0.5487364620938628
Win average: 0.5477477477477477
Win average: 0.5485611510791367
Win average: 0.5493716337522442
Win average: 0.5483870967741935
Win average: 0.5474060822898033
Win average: 0.5482142857142858
Win average: 0.5472370766488414
Win average: 0.5480427046263345
Win average: 0.5488454706927176
Win average: 0.5478723404255319
Win average: 0.5469026548672566
Win average: 0.5477031802120141
Win average: 0.5485008818342152
Win average: 0.5475352112676056
Win average: 0.5483304042179262
Win average: 0.5491228070175439
Win average: 0.5481611208406305
Win average: 0.548951048951049
Win average: 0.5497382198952879
Win average: 0.5505226480836237
Win average: 0.5495652173913044
Win average: 0.5486111111111112
Win average: 0.5476603119584056
Win average: 0.5484429065743944
Win average: 0.5492227979274611
Win average: 0.55
Win average: 0.5507745266781411
Win average: 0.5515463917525774
Win average: 0.5506003430531733
Win average: 0.5496575342465754
Win average: 0.5487179487179488
Win average: 0.5477815699658704
Win average: 0.5468483816013628
Win average: 0.5459183673469388
Win average: 0.5466893039049237
Win average: 0.5457627118644067
Win average: 0.544839255499154
Win average: 0.543918918918919
Win average: 0.5446880269814502
Win average: 0.5437710437710438
Win average: 0.5445378151260504
Win average: 0.5436241610738255
Win average: 0.542713567839196
Win average: 0.5434782608695652
Win average: 0.5442404006677797
Win average: 0.5433333333333333
Win average: 0.5424292845257903
Win average: 0.5431893687707641
Win average: 0.5439469320066335
Win average: 0.5447019867549668
Win average: 0.543801652892562
Win average: 0.5445544554455446
Win average: 0.5436573311367381
Win average: 0.5427631578947368
Win average: 0.541871921182266
Win average: 0.5426229508196722
Win average: 0.5417348608837971
Win average: 0.5424836601307189
Win average: 0.5432300163132137
Win average: 0.5423452768729642
Win average: 0.5430894308943089
Win average: 0.5438311688311688
Win average: 0.5445705024311183
Win average: 0.5453074433656958
Win average: 0.5460420032310178
Win average: 0.5451612903225806
Win average: 0.5458937198067633
Win average: 0.5466237942122186
Win average: 0.5457463884430177
Win average: 0.5464743589743589
Win average: 0.5472
Win average: 0.547923322683706
Win average: 0.5470494417862839
Win average: 0.5461783439490446
Win average: 0.5468998410174881
Win average: 0.5476190476190477
Win average: 0.5483359746434231
Win average: 0.5474683544303798
Win average: 0.5481832543443917
Win average: 0.5488958990536278
Win average: 0.5480314960629922
Win average: 0.5487421383647799
Win average: 0.5494505494505495
Win average: 0.5501567398119123
Win average: 0.5508607198748043
Win average: 0.55
Win average: 0.5491419656786272
Win average: 0.5482866043613707
Win average: 0.5474339035769828
Win average: 0.5481366459627329
Win average: 0.5488372093023256
Win average: 0.5479876160990712
Win average: 0.5486862442040186
Win average: 0.5478395061728395
Win average: 0.5469953775038521
Win average: 0.5461538461538461
Win average: 0.5453149001536098
Win average: 0.5460122699386503
Win average: 0.5451761102603369
Win average: 0.5443425076452599
Win average: 0.5435114503816794
Win average: 0.5426829268292683
Win average: 0.5418569254185692
Win average: 0.541033434650456
Win average: 0.5417298937784522
Win average: 0.5424242424242425
Win average: 0.5431164901664145
Win average: 0.5438066465256798
Win average: 0.5429864253393665
Win average: 0.5421686746987951
Win average: 0.5428571428571428
Win average: 0.5435435435435435
Win average: 0.5427286356821589
Win average: 0.5434131736526946
Win average: 0.5426008968609866
Win average: 0.5417910447761194
Win average: 0.5424739195230999
Win average: 0.5431547619047619
Win average: 0.5423476968796433
Win average: 0.5415430267062314
Win average: 0.5407407407407407
Win average: 0.5399408284023669
Win average: 0.5391432791728212
Win average: 0.5398230088495575
Win average: 0.5390279823269514
Win average: 0.538235294117647
Win average: 0.5389133627019089
Win average: 0.5395894428152492
Win average: 0.5387994143484627
Win average: 0.5394736842105263
Win average: 0.5386861313868613
Win average: 0.5379008746355685
Win average: 0.5385735080058224
Win average: 0.5392441860465116
Win average: 0.5399129172714079
Win average: 0.5405797101449276
Win average: 0.5412445730824892
Win average: 0.541907514450867
Win average: 0.5425685425685426
Win average: 0.5417867435158501
Win average: 0.5410071942446043
Win average: 0.5402298850574713
Win average: 0.539454806312769
Win average: 0.5401146131805158
Win average: 0.5393419170243204
Win average: 0.5385714285714286
Win average: 0.5392296718972895
Win average: 0.5398860398860399
Win average: 0.5391180654338549
Win average: 0.5383522727272727
Win average: 0.5375886524822695
Win average: 0.5368271954674221
Win average: 0.5374823196605375
Win average: 0.536723163841808
Win average: 0.535966149506347
Win average: 0.5366197183098591
Win average: 0.5372714486638537
Win average: 0.5379213483146067
Win average: 0.5385694249649369
Win average: 0.5392156862745098
Win average: 0.5398601398601398
Win average: 0.5391061452513967
Win average: 0.5383542538354253
Win average: 0.5376044568245125
Win average: 0.5382475660639777
Win average: 0.5388888888888889
Win average: 0.5381414701803051
Win average: 0.538781163434903
Win average: 0.5394190871369294
Win average: 0.5386740331491713
Win average: 0.5379310344827586
Win average: 0.5385674931129476
Win average: 0.5392022008253095
Win average: 0.5398351648351648
Win average: 0.5404663923182441
Win average: 0.5397260273972603
Win average: 0.5389876880984952
Win average: 0.5396174863387978
Win average: 0.538881309686221
Win average: 0.5381471389645777
Win average: 0.5387755102040817
Win average: 0.5380434782608695
Win average: 0.5373134328358209
Win average: 0.537940379403794
Win average: 0.5385656292286874
Win average: 0.5378378378378378
Win average: 0.5384615384615384
Win average: 0.5390835579514824
Win average: 0.5383580080753702
Win average: 0.5389784946236559
Win average: 0.5395973154362416
Win average: 0.5402144772117963
Win average: 0.5394912985274432
Win average: 0.5387700534759359
Win average: 0.5380507343124166
Win average: 0.5373333333333333
Win average: 0.5379494007989347
Win average: 0.5372340425531915
Win average: 0.5378486055776892
Win average: 0.5384615384615384
Win average: 0.5377483443708609
Win average: 0.5370370370370371
Win average: 0.5363276089828269
Win average: 0.5356200527704486
Win average: 0.5362318840579711
Win average: 0.5368421052631579
Win average: 0.5374507227332457
Win average: 0.536745406824147
Win average: 0.5360419397116645
Win average: 0.5366492146596858
Win average: 0.5372549019607843
Win average: 0.5378590078328982
Win average: 0.5371577574967406
Win average: 0.5377604166666666
Win average: 0.5383615084525357
Win average: 0.5376623376623376
Win average: 0.5369649805447471
Win average: 0.5362694300518135
Win average: 0.536869340232859
Win average: 0.5361757105943152
Win average: 0.5367741935483871
Win average: 0.5373711340206185
Win average: 0.5379665379665379
Win average: 0.5372750642673522
Win average: 0.5365853658536586
Win average: 0.5358974358974359
Win average: 0.5352112676056338
Win average: 0.5358056265984654
Win average: 0.5363984674329502
Win average: 0.5369897959183674
Win average: 0.5363057324840764
Win average: 0.5368956743002544
Win average: 0.5374841168996188
Win average: 0.5368020304568528
Win average: 0.5361216730038023
Win average: 0.5354430379746835
Win average: 0.5360303413400759
Win average: 0.5366161616161617
Win average: 0.5359394703656999
Win average: 0.535264483627204
Win average: 0.5358490566037736
Win average: 0.535175879396985
Win average: 0.5357590966122961
Win average: 0.5363408521303258
Win average: 0.5369211514392991
Win average: 0.53625
Win average: 0.5368289637952559
Win average: 0.5374064837905237
Win average: 0.5367372353673724
Win average: 0.5373134328358209
Win average: 0.537888198757764
Win average: 0.5384615384615384
Win average: 0.5377942998760843
Win average: 0.5383663366336634
Win average: 0.5389369592088998
Win average: 0.5395061728395062
Win average: 0.5388409371146733
Win average: 0.5394088669950738
Win average: 0.5399753997539976
Win average: 0.5393120393120393
Win average: 0.5398773006134969
Win average: 0.5404411764705882
Win average: 0.5397796817625459
Win average: 0.5403422982885085
Win average: 0.5409035409035409
Win average: 0.5402439024390244
Win average: 0.5395858708891595
Win average: 0.5389294403892944
Win average: 0.5394896719319563
Win average: 0.5388349514563107
Win average: 0.5393939393939394
Win average: 0.5387409200968523
Win average: 0.5392986698911729
Win average: 0.5398550724637681
Win average: 0.5392038600723763
Win average: 0.5397590361445783
Win average: 0.5403128760529483
Win average: 0.5396634615384616
Win average: 0.539015606242497
Win average: 0.5383693045563549
Win average: 0.5377245508982036
Win average: 0.5370813397129187
Win average: 0.5364396654719236
Win average: 0.535799522673031
Win average: 0.5363528009535161
Win average: 0.5369047619047619
Win average: 0.5374554102259215
Win average: 0.5380047505938242
Win average: 0.5373665480427047
Win average: 0.5379146919431279
Win average: 0.5384615384615384
Win average: 0.5390070921985816
Win average: 0.5395513577331759
Win average: 0.5400943396226415
Win average: 0.5394581861012956
Win average: 0.5388235294117647
Win average: 0.5393654524089306
Win average: 0.5387323943661971
Win average: 0.5392731535756154
Win average: 0.5398126463700235
Win average: 0.5391812865497077
Win average: 0.5385514018691588
Win average: 0.5390898483080513
Win average: 0.5384615384615384
Win average: 0.5378346915017462
Win average: 0.5383720930232558
Win average: 0.5389082462253194
Win average: 0.5394431554524362
Win average: 0.5388180764774044
Win average: 0.5381944444444444
Win average: 0.5387283236994219
Win average: 0.5392609699769053
Win average: 0.5397923875432526
Win average: 0.5403225806451613
Win average: 0.5408515535097813
Win average: 0.5402298850574713
Win average: 0.5407577497129736
Win average: 0.5401376146788991
Win average: 0.5406643757159221
Win average: 0.540045766590389
Win average: 0.5394285714285715
Win average: 0.5399543378995434
Win average: 0.540478905359179
Win average: 0.541002277904328
Win average: 0.540386803185438
Win average: 0.5409090909090909
Win average: 0.5414301929625426
Win average: 0.5419501133786848
Win average: 0.5424688561721405
Win average: 0.5429864253393665
Win average: 0.5435028248587571
Win average: 0.5428893905191874
Win average: 0.5434047350620068
Win average: 0.5427927927927928
Win average: 0.5421822272215973
Win average: 0.5415730337078651
Win average: 0.5420875420875421
Win average: 0.5414798206278026
Win average: 0.541993281075028
Win average: 0.5413870246085011
Win average: 0.5418994413407822
Win average: 0.5424107142857143
Win average: 0.5429208472686734
Win average: 0.5434298440979956
Win average: 0.5439377085650723
Win average: 0.5433333333333333
Win average: 0.5438401775804661
Win average: 0.5443458980044346
Win average: 0.5437430786267996
Win average: 0.543141592920354
Win average: 0.543646408839779
Win average: 0.5441501103752759
Win average: 0.5446527012127894
Win average: 0.5440528634361234
Win average: 0.5434543454345434
Win average: 0.5439560439560439
Win average: 0.544456641053787
Win average: 0.543859649122807
Win average: 0.5432639649507119
Win average: 0.5426695842450766
Win average: 0.5431693989071038
Win average: 0.5436681222707423
Win average: 0.5441657579062159
Win average: 0.5435729847494554
Win average: 0.544069640914037
Win average: 0.5445652173913044
Win average: 0.5439739413680782
Win average: 0.5433839479392625
Win average: 0.542795232936078
Win average: 0.5432900432900433
Win average: 0.5437837837837838
Win average: 0.5431965442764579
Win average: 0.5426105717367853
Win average: 0.5420258620689655
Win average: 0.542518837459634
Win average: 0.543010752688172
Win average: 0.5435016111707841
Win average: 0.5439914163090128
Win average: 0.5434083601286174
Win average: 0.5428265524625268
Win average: 0.5433155080213904
Win average: 0.5427350427350427
Win average: 0.5421558164354322
Win average: 0.5415778251599147
Win average: 0.5410010649627263
Win average: 0.5404255319148936
Win average: 0.5409139213602551
Win average: 0.5403397027600849
Win average: 0.5408271474019088
Win average: 0.5402542372881356
Win average: 0.5396825396825397
Win average: 0.540169133192389
Win average: 0.5406546990496304
Win average: 0.5411392405063291
Win average: 0.5405690200210748
Win average: 0.54
Win average: 0.5394321766561514
Win average: 0.5388655462184874
Win average: 0.5383001049317944
Win average: 0.5377358490566038
Win average: 0.53717277486911
Win average: 0.5376569037656904
Win average: 0.5381400208986415
Win average: 0.5386221294363257
Win average: 0.5380604796663191
Win average: 0.5385416666666667
Win average: 0.5379812695109261
Win average: 0.5384615384615384
Win average: 0.5379023883696781
Win average: 0.5373443983402489
Win average: 0.5367875647668394
Win average: 0.5362318840579711
Win average: 0.5356773526370218
Win average: 0.5361570247933884
Win average: 0.5366357069143447
Win average: 0.5371134020618556
Win average: 0.5365602471678682
Win average: 0.5360082304526749
Win average: 0.5364850976361768
Win average: 0.5369609856262834
Win average: 0.5374358974358975
Win average: 0.5379098360655737
Win average: 0.5373592630501536
Win average: 0.5378323108384458
Win average: 0.5383043922369765
Win average: 0.5377551020408163
Win average: 0.5372069317023446
Win average: 0.5376782077393075
Win average: 0.5371312309257376
Win average: 0.5365853658536586
Win average: 0.5370558375634518
Win average: 0.5365111561866126
Win average: 0.5369807497467072
Win average: 0.5364372469635628
Win average: 0.5358948432760364
Win average: 0.5363636363636364
Win average: 0.5368314833501514
Win average: 0.5372983870967742
Win average: 0.5367573011077543
Win average: 0.5362173038229376
Win average: 0.535678391959799
Win average: 0.536144578313253
Win average: 0.5366098294884654
Win average: 0.5370741482965932
Win average: 0.5365365365365365
Win average: 0.537
--------------- Score average: 7.688	Deviation: 116.58792671627701
--------------- Win average: 0.537
DRAGOON ZEALOT TEST RESULT: 0.537
--- units: 80
Dragoons: 40	Zealots: 40 on each side
Win average: 0.0
Win average: 0.5
Win average: 0.3333333333333333
Win average: 0.5
Win average: 0.6
Win average: 0.5
Win average: 0.5714285714285714
Win average: 0.625
Win average: 0.5555555555555556
Win average: 0.5
Win average: 0.45454545454545453
Win average: 0.5
Win average: 0.46153846153846156
Win average: 0.42857142857142855
Win average: 0.4666666666666667
Win average: 0.5
Win average: 0.47058823529411764
Win average: 0.4444444444444444
Win average: 0.47368421052631576
Win average: 0.5
Win average: 0.5238095238095238
Win average: 0.5
Win average: 0.5217391304347826
Win average: 0.5416666666666666
Win average: 0.52
Win average: 0.5384615384615384
Win average: 0.5185185185185185
Win average: 0.5357142857142857
Win average: 0.5517241379310345
Win average: 0.5666666666666667
